blockNumber	confirmations	Month	Day	Hour	mean_value_received	variance_value_received	total_received	time_diff_first_last_received	total_tx_sent	total_tx_sent_malicious	total_tx_sent_unique	total_tx_sent_malicious_unique	total_tx_received_malicious_unique	Fraud
17120825	2745695	4	25	4	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18992458	873772	1	12	17	0.3999415709280944	1.4006170325414573	8.798714560418079	146.8361111111111	30.0	0.0	20.0	0.0	0.0	0
17385577	2480943	6	1	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16732862	3133658	3	1	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17263058	2603462	5	15	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16789421	3077099	3	9	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
13069355	6796832	8	21	15	8.315626385169043	196.53714928770577	282.7312970957475	992.6387847222222	178.0	0.0	77.0	0.0	0.0	0
17450350	2415850	6	10	14	56.90853314333333	2275.9179377125542	1365.80479544	343.6456597222222	189.0	0.0	20.0	0.0	0.0	0
15188365	4678129	7	21	21	1.3644477216931257	6.420799952927229	85.96020646666692	1100.935636574074	683.0	0.0	122.0	0.0	0.0	0
16525555	3340965	1	31	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16496587	3369506	1	27	7	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
16045755	3820765	11	25	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17072535	2793985	4	18	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17065978	2800542	4	17	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
12412781	7453739	5	11	11	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17318581	2547939	5	23	1	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
14950576	4915517	6	12	14	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17506265	2360255	6	18	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18867220	998873	12	26	3	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
15882698	3983395	11	2	13	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17505688	2360832	6	18	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17037503	2829017	4	13	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16881925	2984595	3	22	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17044833	2821687	4	14	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
13298140	6568380	9	26	0	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17183943	2682577	5	4	1	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18793277	1073174	12	15	18	4.6956365861177884	590.5286862096902	2822.077588256791	423.1588888888889	674.0	0.0	330.0	0.0	0.0	0
9896776	9969317	4	18	13	6.806940298507462	111.2077704206242	456.065	284.73384259259257	205.0	0.0	87.0	0.0	0.0	0
11562874	8303646	12	31	15	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
11561477	8305043	12	31	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17198799	2667721	5	6	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19747562	118748	4	27	15	39.56774907571429	2968.7857114002945	276.97424353	32.966388888888886	7.0	0.0	4.0	0.0	0.0	0
17384120	2482400	6	1	6	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
6788808	13077610	11	28	15	0.0	0.0	0.0	0.0	146.0	58.0	67.0	45.0	0.0	0
18864778	1001315	12	25	19	0.0	0.0	0.0	0.0	1496.0	0.0	653.0	0.0	0.0	0
14944899	4921238	6	11	14	1.612160472989332	10.507795289942637	46.752653716690624	1146.245520833333	159.0	0.0	72.0	0.0	0.0	0
11693324	8173196	1	20	16	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17058926	2807594	4	16	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14724295	5141798	5	6	15	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
16867906	2998187	3	20	9	6.755284208812416	685.3690309294607	9085.8572608527	986.082511574074	1328.0	1.0	606.0	1.0	1.0	0
11554934	8311586	12	30	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17539510	2327010	6	23	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17462021	2404499	6	12	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17044807	2821713	4	14	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17380884	2485636	5	31	19	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
11850281	8016188	2	13	19	64.20163054918618	13325.639128393988	4173.1059856971015	1419.8052893518518	134.0	0.0	26.0	0.0	0.0	0
15217046	4649474	7	26	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19232444	634070	2	15	9	59.233471586948326	8990.648694401754	177.70041476084498	34.125972222222224	15.0	0.0	9.0	0.0	0.0	0
17990791	1875648	8	25	9	11.839121846646512	81.87109641852078	213.1041932396372	408.8797222222222	28.0	0.0	1.0	0.0	0.0	0
5990140	13876054	7	19	4	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0
11501847	8364673	12	22	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17463231	2403289	6	12	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17450552	2415968	6	10	15	0.2551078007692308	0.0715934793248182	3.3164014100000005	171.3851388888889	147.0	0.0	47.0	0.0	0.0	0
13015615	6850905	8	13	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18992085	874294	1	12	16	6.553090352941178	93.5924230722418	111.40253600000004	117.80875	39.0	0.0	14.0	0.0	0.0	0
16396631	3469889	1	13	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16203164	3663356	12	17	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18800209	1066230	12	16	17	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0
17484302	2382218	6	15	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15846097	4019996	10	28	10	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17276188	2589906	5	17	1	438.8887839577377	421824.02575469686	191794.39858953137	967.3203935185184	634.0	0.0	35.0	0.0	0.0	0
15594816	4271704	9	23	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17223089	2643431	5	9	13	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17282492	2584028	5	17	23	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14810464	5055798	5	20	10	0.0	0.0	0.0	0.0	37.0	0.0	1.0	0.0	0.0	0
15214867	4651226	7	26	0	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
14500938	5365155	4	1	14	0.0	0.0	0.0	0.0	19.0	0.0	13.0	0.0	0.0	0
16403791	3462729	1	14	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17268914	2597606	5	16	1	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15022771	4843749	6	25	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16704186	3162253	2	25	8	11.839121846646512	81.87109641852078	213.1041932396372	408.8797222222222	28.0	0.0	1.0	0.0	0.0	0
16733020	3133500	3	1	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17337027	2529493	5	25	15	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17319779	2546741	5	23	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19584685	281381	4	4	20	38.11442831101749	1377.2018071427617	1524.5771324406996	38.43902777777778	39.0	0.0	1.0	0.0	0.0	0
14936310	4930200	6	10	3	2.9502416013789	34.7464190849478	47.2038656220624	328.84212962962965	11.0	0.0	1.0	0.0	0.0	0
15061975	4804545	7	2	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14486475	5380045	3	30	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17179566	2686954	5	3	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17133286	2733234	4	26	22	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17328644	2537876	5	24	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19717434	148955	4	23	10	0.3019144092539502	0.1023440746465136	6.340202594332954	28.69763888888889	9.0	0.0	1.0	0.0	0.0	0
19048482	817821	1	20	13	16.009999999999998	340.9068666666667	64.03999999999999	48.980694444444445	3.0	0.0	2.0	0.0	0.0	0
17656391	2210129	7	9	13	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16689858	3176662	2	23	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16732697	3133823	3	1	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16967265	2899255	4	3	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19760001	106447	4	29	9	1.0868440388169391	6.958379050914069	242.3662206561774	730.1634606481482	1031.0	0.0	391.0	0.0	0.0	0
14814480	5051613	5	21	1	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
15873993	3992527	11	1	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17075358	2790735	4	18	18	0.0	0.0	0.0	0.0	1410.0	0.0	650.0	0.0	0.0	0
16732899	3133621	3	1	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17009607	2856913	4	9	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17268934	2597586	5	16	1	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17179574	2686946	5	3	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17088067	2778026	4	20	13	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17198202	2668318	5	6	1	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17201253	2665267	5	6	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15159061	4707459	7	17	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17728327	2138070	7	19	16	28.339967705133635	14414.56425767599	3712.5357693725055	306.3534722222222	120.0	0.0	5.0	0.0	0.0	0
15433519	4432574	8	29	10	128.76080216004397	52573.45388293571	5021.671284241715	1605.0411805555557	62.0	0.0	7.0	0.0	0.0	0
15960297	3906168	11	13	9	36.551964415956704	12928.08811865554	913.7991103989176	937.1851736111112	31.0	0.0	5.0	0.0	0.0	0
18987576	878518	1	12	1	438.8887839577377	421824.02575469686	191794.39858953137	967.3203935185184	634.0	0.0	35.0	0.0	0.0	0
19671309	194757	4	16	23	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0
17166082	2700438	5	1	12	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17607728	2258792	7	2	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16205733	3660360	12	17	16	0.045	0.0	0.045	0.0	1526.0	0.0	625.0	0.0	0.0	0
17016567	2849953	4	10	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14847018	5019075	5	26	8	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17239733	2626787	5	11	21	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
18888369	977864	12	29	2	24.02564527782147	3504.0930375899093	4156.436633063115	1148.621550925926	500.0	0.0	123.0	0.0	0.0	0
19387861	478331	3	8	3	5.579265219573769	325.493928328485	914.999496010098	228.2058333333333	118.0	0.0	33.0	0.0	0.0	0
11919166	7947354	2	24	10	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17280728	2585792	5	17	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17086572	2779948	4	20	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17391489	2475031	6	2	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16752865	3113228	3	4	4	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17199542	2666978	5	6	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16220257	3645836	12	19	17	0.0	0.0	0.0	0.0	1595.0	0.0	674.0	0.0	0.0	0
12544095	7322371	5	31	19	750.1	1124700.02	1500.2	1.965023148148148	45.0	0.0	14.0	0.0	0.0	0
15538262	4327831	9	15	9	6.755284208812416	685.3690309294607	9085.8572608527	986.082511574074	1328.0	1.0	606.0	1.0	1.0	0
4136045	15730149	8	9	11	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0
11562145	8304375	12	31	13	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15223403	4643117	7	27	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19058405	807689	1	21	23	248.59970851848715	88555.60880044977	3231.7962107403328	819.6731597222222	315.0	0.0	1.0	0.0	0.0	0
17245528	2620992	5	12	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15900947	3965253	11	5	2	56.90853314333333	2275.9179377125542	1365.80479544	343.6456597222222	189.0	0.0	20.0	0.0	0.0	0
12449684	7416836	5	17	4	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17525277	2341243	6	21	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16853393	3013127	3	18	8	0.3075483318181818	0.1152666604262589	3.3830316500000004	202.4790277777778	164.0	0.0	50.0	0.0	0.0	0
11686726	8179794	1	19	16	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17044304	2822216	4	14	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17447605	2418915	6	10	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
11750044	8116085	1	29	9	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
17323313	2543207	5	23	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15125375	4740718	7	12	3	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
15873953	3992567	11	1	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17461991	2404529	6	12	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
12003667	7862853	3	9	10	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17463137	2403383	6	12	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17357561	2508496	5	28	12	47.32774869648461	10939.409142323011	804.5717278402384	333.77180555555555	39.0	0.0	21.0	0.0	0.0	0
17093590	2772930	4	21	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19452746	413773	3	17	6	16.421034347230773	314.19761723613163	1067.3672325700002	1346.2701388888888	289.0	0.0	32.0	0.0	0.0	0
17179164	2687356	5	3	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15580544	4285976	9	21	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17157007	2709513	4	30	6	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14690860	5175660	5	1	8	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
19585396	280670	4	4	22	0.02230612062797	0.0014414093568165	0.1338367237678204	9.91236111111111	19.0	0.0	5.0	0.0	0.0	0
17174222	2692298	5	2	16	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
5137348	14728860	2	22	17	0.0	0.0	0.0	0.0	39.0	8.0	15.0	8.0	0.0	0
17201163	2665357	5	6	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17691392	2175119	7	14	11	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0
13242617	6623903	9	17	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17249485	2617035	5	13	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
7578938	12287256	4	16	12	23.77582758652377	1991.5820520259515	6966.317482851466	2512.633460648148	522.0	0.0	115.0	0.0	0.0	0
15462417	4403676	9	3	0	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
7111752	12754524	1	23	2	78.96749999999999	15191.64431136364	947.61	600.1006597222222	50.0	0.0	1.0	0.0	0.0	0
17181563	2684957	5	3	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17584082	2282438	6	29	9	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17227325	2639195	5	10	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14959528	4906565	6	14	3	0.0	0.0	0.0	0.0	1410.0	0.0	650.0	0.0	0.0	0
17172442	2694078	5	2	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
11554081	8312439	12	30	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17170051	2696469	5	2	2	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17306194	2560326	5	21	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
4969971	14896223	1	25	12	0.0	0.0	0.0	0.0	5.0	1.0	3.0	1.0	0.0	0
17435422	2430671	6	8	11	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
17044328	2822192	4	14	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
11855735	8010394	2	14	15	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
17158781	2707739	4	30	12	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
13715753	6150299	11	30	16	0.0	0.0	0.0	0.0	18.0	0.0	9.0	0.0	0.0	0
17381438	2485082	5	31	21	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17391474	2475046	6	2	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17463678	2402842	6	12	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17548874	2317293	6	24	10	5.181839581095238	44.16520691807157	2176.37262406	567.4454398148148	746.0	0.0	19.0	0.0	0.0	0
13932261	5934096	1	3	11	22.146179174684008	2180.6552869603943	1085.1627795595164	2282.393599537037	64.0	0.0	4.0	0.0	0.0	0
14218479	5647620	2	16	17	1.079931887550812	32.17363023588908	1205.203986506706	837.0158796296296	53.0	0.0	3.0	0.0	0.0	0
17263126	2603394	5	15	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15232467	4633974	7	28	17	30.62109457589999	970.379049529109	336.8320403348999	718.1335995370371	15.0	0.0	7.0	0.0	0.0	0
17100670	2765850	4	22	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15045062	4821031	6	29	12	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
13407801	6458719	10	13	4	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17130702	2735392	4	26	13	438.8887839577377	421824.02575469686	191794.39858953137	967.3203935185184	634.0	0.0	35.0	0.0	0.0	0
11561457	8305063	12	31	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
16846316	3020204	3	17	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17230260	2636260	5	10	13	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15341102	4525065	8	14	17	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17073083	2793437	4	18	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17267153	2599367	5	15	19	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19547599	318467	3	30	15	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0
17525357	2341163	6	21	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17114921	2751599	4	24	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17133264	2733256	4	26	22	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17133282	2733238	4	26	22	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17141531	2724989	4	28	2	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17383319	2483201	6	1	3	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17327561	2538959	5	24	7	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17575637	2290883	6	28	5	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17344661	2521859	5	26	17	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
15061107	4804986	7	2	5	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
15527443	4338650	9	13	14	19.624572074656083	454.5910748492103	25394.19626460497	779.8306597222222	772.0	0.0	1.0	0.0	0.0	0
19508294	357868	3	25	1	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0
17321547	2544973	5	23	11	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17604138	2262382	7	2	5	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
17172475	2694045	5	2	10	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
14612488	5253605	4	19	0	0.0	0.0	0.0	0.0	998.0	0.0	171.0	0.0	0.0	0
16810716	3055804	3	12	8	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
12542019	7324501	5	31	12	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
19807621	58786	5	6	0	23.22709613636364	100.99495427719732	1021.9922300000004	75.56111111111112	45.0	0.0	1.0	0.0	0.0	0
17381443	2485077	5	31	21	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
17201752	2664768	5	6	13	234.9466221851543	263297.1039931718	281701.0	936.0808796296296	8800.0	0.0	1.0	0.0	0.0	0
13635138	6231207	11	17	20	0.5184949920975196	0.5803776451662944	32.146689510046215	926.4380324074074	650.0	0.0	252.0	0.0	0.0	0
